timestamp,model,seed,horizon,fold,val_rmse,train_time_s,config
2026-04-25T05:24:19,lgbtw__nl63_lr10_n800_vp12,42,24,5,52.6988,29.7,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-14 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:25:03,cat__d6_lr03_n800,42,24,5,39.4805,94.37,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-14 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:25:20,lgbtw__nl63_lr10_n800_vp12,42,48,0,82.2545,60.43,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-28 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:25:23,lgb__nl31_lr10_n1500_ss9,42,48,5,38.0182,70.17,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-13 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:25:46,lgb__nl63_lr03_n400_ss7,42,24,0,71.724,23.29,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-29 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:26:08,lgb__nl63_lr03_n400_ss7,42,24,1,860.762,22.53,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-26 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:26:20,lgbtw__nl63_lr10_n800_vp12,42,48,1,715.7052,60.14,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-25 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:26:30,lgb__nl63_lr03_n400_ss7,42,24,2,44.0032,21.69,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-23 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:26:51,lgb__nl63_lr03_n400_ss7,42,24,3,33.4061,20.78,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-20 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:27:11,lgb__nl63_lr03_n400_ss7,42,24,4,18.9445,20.38,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-17 01:00:00"", ""val_peak"": 2738.0}"
2026-04-25T05:27:19,lgbtw__nl63_lr10_n800_vp12,42,48,2,45.5286,59.46,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-22 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:27:30,lgb__nl63_lr03_n400_ss7,42,24,5,39.7124,19.11,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-14 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:28:12,lgb__nl63_lr03_n400_ss7,42,48,0,67.847,41.47,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-28 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:28:16,lgbtw__nl63_lr10_n800_vp12,42,48,3,35.2003,57.2,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-19 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:28:52,lgb__nl63_lr03_n400_ss7,42,48,1,718.1271,39.63,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-25 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:28:55,cat__d6_lr03_n800,42,48,0,69.0069,231.98,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-28 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:29:13,lgbtw__nl63_lr10_n800_vp12,42,48,4,49.5225,56.59,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-16 01:00:00"", ""val_peak"": 8691.0}"
2026-04-25T05:29:31,lgb__nl63_lr03_n400_ss7,42,48,2,42.7376,39.03,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-22 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:30:06,lgbtw__nl63_lr10_n800_vp12,42,48,5,35.4903,52.82,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-13 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:30:08,lgb__nl63_lr03_n400_ss7,42,48,3,33.0014,36.89,"{""num_leaves"": 63, ""learning_rate"": 0.03, ""n_estimators"": 400, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-19 01:00:00"", ""val_peak"": 3982.0}"
